DATA

VEHICLE
ID	LON	LAT	NUMBER	CAPACITY	COST
1	120.190740	30.273126	93	5.000000	5
2	120.190740	30.273126	91	5.000000	7
3	120.190740	30.273126	99	5.000000	9
4	120.190740	30.273126	93	10.000000	5
5	120.190740	30.273126	102	10.000000	7
6	120.190740	30.273126	103	10.000000	9
7	120.190740	30.273126	107	15.000000	5
8	120.190740	30.273126	101	15.000000	7
9	120.190740	30.273126	99	15.000000	9
10	120.134184	30.297193	91	5.000000	5
11	120.134184	30.297193	92	5.000000	7
12	120.134184	30.297193	103	5.000000	9
13	120.134184	30.297193	92	10.000000	5
14	120.134184	30.297193	94	10.000000	7
15	120.134184	30.297193	104	10.000000	9
16	120.134184	30.297193	90	15.000000	5
17	120.134184	30.297193	108	15.000000	7
18	120.134184	30.297193	95	15.000000	9
19	120.253304	30.201028	94	5.000000	5
20	120.253304	30.201028	90	5.000000	7
21	120.253304	30.201028	106	5.000000	9
22	120.253304	30.201028	102	10.000000	5
23	120.253304	30.201028	92	10.000000	7
24	120.253304	30.201028	107	10.000000	9
25	120.253304	30.201028	92	15.000000	5
26	120.253304	30.201028	105	15.000000	7
27	120.253304	30.201028	100	15.000000	9
28	120.196934	30.251321	107	5.000000	5
29	120.196934	30.251321	106	5.000000	7
30	120.196934	30.251321	95	5.000000	9
31	120.196934	30.251321	105	10.000000	5
32	120.196934	30.251321	106	10.000000	7
33	120.196934	30.251321	93	10.000000	9
34	120.196934	30.251321	105	15.000000	5
35	120.196934	30.251321	103	15.000000	7
36	120.196934	30.251321	99	15.000000	9


CUSTOMER
ID	LON	LAT	DRY_DEMAND	WET_DEMAND	START_TIME	END_TIME	SETVICE_TIME	CAR_NUM	STATION_TYPE
9211	120.225911	30.376321	0.432332	0.298007	0	1440	22	0	0
9212	120.230627	30.174788	0.451972	0.299457	0	1440	26	1	1
9213	120.121391	30.271383	0.414355	0.281270	0	1440	27	0	0
9214	120.165168	30.272826	0.441327	0.293307	480	1020	19	0	0
9215	120.145839	30.249621	0.447651	0.302138	480	1020	15	0	0
9216	120.189284	30.255993	0.445167	0.293711	0	1440	18	1	1
9217	120.229548	30.281510	0.454006	0.297857	0	1440	18	0	0
9218	120.144749	30.241249	0.430121	0.304211	0	1440	20	0	0
9219	120.167815	30.314859	0.439514	0.276178	0	1440	27	0	0
9220	120.278856	30.256951	0.445175	0.293451	0	1440	22	0	0
9221	120.202620	30.288797	0.432954	0.293039	0	1440	18	1	1
9222	120.149654	30.314198	0.430092	0.314516	0	1440	28	0	0
9223	120.054072	30.270967	0.460410	0.305810	0	1440	19	0	0
9224	120.172209	30.233863	0.474834	0.319969	0	1440	29	0	0
9225	120.207249	30.240303	0.447017	0.305484	0	1440	27	0	0
9226	120.178430	30.225438	0.444645	0.301944	0	1440	26	2	1
9227	120.232561	30.310845	0.456168	0.310999	0	1440	26	1	1
9228	120.145754	30.279997	0.469176	0.285970	480	1020	17	0	0
9229	120.157174	30.271410	0.462238	0.296565	0	1440	26	0	0
9230	120.286249	30.263470	0.437622	0.290961	0	1440	20	2	1
9231	120.237186	30.256701	0.433751	0.293614	0	1440	19	2	1
9232	120.149370	30.198829	0.477573	0.296561	0	1440	25	0	0
9233	120.233270	30.243836	0.433822	0.308577	0	1440	28	0	0
9234	120.125155	30.311091	0.451440	0.305568	480	1020	16	0	0
9235	120.154167	30.265151	0.436418	0.311654	0	1440	21	0	0
9236	120.206644	30.251749	0.450476	0.298949	480	1020	17	0	0
9237	120.276353	30.236995	0.460566	0.303841	0	1440	21	0	0
9238	120.193727	30.222437	0.454812	0.296297	480	1020	15	0	0
9239	120.249462	30.365580	0.462566	0.298902	0	1440	20	0	0
9240	120.216651	30.261680	0.447485	0.299851	0	1440	29	0	0
9241	120.213244	30.318015	0.467778	0.283580	0	1440	21	0	0
9242	120.269125	30.218518	0.445134	0.303237	0	1440	18	1	1
9243	120.216695	30.307120	0.449712	0.286017	0	1440	17	0	0
9244	120.140262	30.188624	0.486376	0.305377	0	1440	23	1	1
9245	120.203239	30.331550	0.464343	0.301165	0	1440	26	0	0
9246	120.211052	30.290774	0.468570	0.303311	0	1440	19	2	1
9247	120.265987	30.233472	0.471866	0.283453	0	1440	29	0	0
9248	120.149534	30.247206	0.483614	0.268060	0	1440	16	2	1
9249	120.280116	30.305656	0.403631	0.307523	0	1440	23	0	0
9250	120.233859	30.346000	0.464901	0.299540	0	1440	22	0	0
9251	120.254857	30.262293	0.429940	0.298083	0	1440	24	0	0
9252	120.153614	30.170499	0.438320	0.314286	0	1440	25	2	1
9253	120.177192	30.289128	0.477398	0.301525	0	1440	16	2	1
9254	120.200459	30.273813	0.452377	0.276179	480	1020	18	0	0
9255	120.226190	30.321383	0.470962	0.299354	0	1440	18	0	0
9256	120.185667	30.234593	0.448739	0.276160	0	1440	24	1	1
9257	120.175929	30.222507	0.490858	0.297163	0	1440	23	0	0
9258	120.315667	30.274122	0.453197	0.305622	0	1440	23	2	1
9259	120.141569	30.219165	0.431559	0.312148	0	1440	24	0	0
9260	120.163912	30.237462	0.428522	0.301262	0	1440	23	2	1
9261	120.191790	30.306614	0.468398	0.299463	0	1440	15	0	0
9262	120.182628	30.253882	0.432894	0.299786	480	1020	17	0	0
9263	120.261425	30.288648	0.431958	0.282421	480	1020	20	0	0
9264	120.140521	30.278634	0.449022	0.296813	0	1440	21	1	1
9265	120.201603	30.265230	0.473629	0.296538	0	1440	15	0	0
9266	120.242168	30.288152	0.438316	0.314569	0	1440	29	1	1
9267	120.151781	30.302903	0.432523	0.290623	0	1440	18	0	0
9268	120.192364	30.359001	0.440831	0.303352	0	1440	25	0	0
9269	120.355014	30.281520	0.489457	0.296947	0	1440	27	0	0
9270	120.111563	30.259143	0.457448	0.284988	0	1440	18	0	0
9271	120.135059	30.225024	0.462306	0.297746	0	1440	28	2	1
9272	120.177140	30.272531	0.432614	0.299244	0	1440	21	1	1
9273	120.194191	30.233087	0.444846	0.298867	0	1440	16	1	1
9274	120.242858	30.328513	0.479777	0.316065	0	1440	18	1	1
9275	120.190982	30.243305	0.427629	0.304678	0	1440	28	0	0
9276	120.249181	30.251436	0.435600	0.293677	0	1440	25	0	0
9277	120.244392	30.314990	0.429679	0.307790	480	1020	18	0	0
9278	120.194662	30.274487	0.429796	0.302921	480	1020	17	0	0
9279	120.220367	30.201637	0.452048	0.300688	0	1440	28	0	0
9280	120.274586	30.211455	0.476412	0.311318	0	1440	22	2	1
9281	120.220176	30.257041	0.436876	0.289479	0	1440	25	0	0
9282	120.100565	30.275514	0.458106	0.285403	0	1440	19	2	1
9283	120.220819	30.254704	0.464571	0.277383	0	1440	19	1	1
9284	120.257846	30.311237	0.453893	0.283389	0	1440	18	2	1
9285	120.158695	30.265947	0.460389	0.301560	0	1440	25	0	0
9286	120.320020	30.223105	0.450433	0.294260	0	1440	28	0	0
9287	120.086562	30.292323	0.433502	0.299110	0	1440	15	0	0
9288	120.215756	30.357027	0.467301	0.309137	0	1440	29	0	0
9289	120.109709	30.257703	0.477926	0.304039	0	1440	28	0	0
9290	120.220803	30.199792	0.437887	0.296463	0	1440	23	0	0
9291	120.203843	30.242878	0.455849	0.306321	0	1440	20	0	0
9292	120.239401	30.306968	0.452577	0.302193	480	1020	18	0	0
9293	120.153749	30.263975	0.447236	0.305089	480	1020	25	0	0
9294	120.243126	30.300331	0.469585	0.303161	0	1440	23	2	1
9295	120.254755	30.252597	0.450982	0.301129	0	1440	29	0	0
9296	120.317513	30.232729	0.474854	0.304659	480	1020	16	0	0
9297	120.152060	30.333282	0.448197	0.290116	0	1440	17	0	0
9298	120.138457	30.361539	0.476540	0.292887	0	1440	29	0	0
9299	120.183516	30.221841	0.449761	0.303743	0	1440	17	2	1
9300	120.190281	30.240999	0.470279	0.291863	0	1440	16	0	0
9301	120.226551	30.267307	0.443313	0.285852	0	1440	23	2	1
9302	120.136922	30.283714	0.444272	0.297778	0	1440	24	1	1
9303	120.162175	30.402731	0.450823	0.299335	0	1440	18	1	1
9304	120.194618	30.256638	0.445291	0.301033	0	1440	29	1	1
9305	120.179952	30.243657	0.459647	0.321482	0	1440	22	0	0
9306	120.141584	30.267801	0.425716	0.307928	0	1440	23	2	1
9307	120.201596	30.168944	0.426245	0.289607	0	1440	25	0	0
9308	120.204106	30.283836	0.453186	0.302039	0	1440	18	0	0
9309	120.244778	30.324411	0.413522	0.297225	0	1440	24	1	1
9310	120.215741	30.277105	0.471529	0.293252	0	1440	23	0	0
9311	120.197270	30.245163	0.394112	0.303097	0	1440	18	0	0
9312	120.163019	30.236703	0.464766	0.314113	0	1440	27	0	0
9313	120.159868	30.260364	0.468861	0.303693	0	1440	25	0	0
9314	120.140220	30.249649	0.462265	0.317734	0	1440	29	0	0
9315	120.278419	30.242214	0.473692	0.299908	0	1440	18	0	0
9316	120.179667	30.326321	0.452569	0.308066	0	1440	15	0	0
9317	120.236696	30.322225	0.434443	0.294891	0	1440	25	1	1
9318	120.247727	30.224479	0.425247	0.298914	0	1440	16	0	0
9319	120.236816	30.250898	0.451063	0.300949	0	1440	27	2	1
9320	120.203348	30.251526	0.458148	0.286948	0	1440	17	0	0
9321	120.175000	30.201404	0.427863	0.310506	480	1020	27	0	0
9322	120.190111	30.228148	0.425259	0.278840	480	1020	18	0	0
9323	120.200077	30.294377	0.433026	0.303294	0	1440	24	1	1
9324	120.149253	30.318530	0.461133	0.283137	0	1440	23	1	1
9325	120.168220	30.356994	0.466627	0.291508	0	1440	16	0	0
9326	120.079513	30.223287	0.437014	0.305435	0	1440	27	1	1
9327	120.155810	30.306445	0.455919	0.308430	0	1440	16	2	1
9328	120.280564	30.239296	0.491771	0.289050	0	1440	22	2	1
9329	120.170615	30.238816	0.443597	0.297125	0	1440	21	0	0
9330	120.196615	30.249811	0.446343	0.290155	0	1440	27	0	0
9331	120.257842	30.283801	0.451291	0.292446	0	1440	27	1	1
9332	120.236108	30.386423	0.461046	0.323212	480	1020	17	0	0
9333	120.243074	30.203445	0.451825	0.299963	0	1440	24	0	0
9334	120.249462	30.341549	0.441869	0.302359	0	1440	24	0	0
9335	120.232324	30.236946	0.447822	0.306109	0	1440	17	1	1
9336	120.097556	30.266743	0.461965	0.297924	0	1440	28	2	1
9337	120.198884	30.290538	0.412587	0.301154	480	1020	24	0	0
9338	120.131544	30.250561	0.423881	0.296796	0	1440	17	0	0
9339	120.134818	30.272660	0.475332	0.295803	0	1440	22	2	1
9340	120.211629	30.252756	0.467255	0.286191	0	1440	23	2	1
9341	120.146841	30.302315	0.494695	0.299458	0	1440	16	1	1
9342	120.094719	30.311281	0.475336	0.315662	0	1440	28	0	0
9343	120.200812	30.242261	0.511400	0.312230	0	1440	17	2	1
9344	120.145744	30.216841	0.449013	0.291765	0	1440	19	2	1
9345	120.276296	30.331144	0.449454	0.292185	0	1440	27	0	0
9346	120.305802	30.214416	0.422769	0.303298	0	1440	15	0	0
9347	120.226788	30.167556	0.442810	0.288470	0	1440	15	0	0
9348	120.136246	30.250092	0.467855	0.303318	0	1440	17	2	1
9349	120.220683	30.253945	0.440447	0.299570	0	1440	20	2	1
9350	120.176367	30.321228	0.454464	0.300830	0	1440	22	2	1
9351	120.295650	30.231555	0.509700	0.309138	0	1440	26	0	0
9352	120.201716	30.261894	0.464423	0.315625	0	1440	15	2	1
9353	120.177585	30.306269	0.451376	0.273890	0	1440	18	0	0
9354	120.202894	30.323982	0.437675	0.271290	480	1020	15	0	0
9355	120.289495	30.345544	0.458946	0.306579	0	1440	17	0	0
9356	120.134260	30.301459	0.410136	0.313806	0	1440	21	2	1
9357	120.217777	30.242931	0.429123	0.302485	0	1440	24	0	0
9358	120.285363	30.252596	0.431259	0.307358	0	1440	16	1	1
9359	120.103028	30.298926	0.454168	0.288943	0	1440	27	2	1
9360	120.182881	30.189421	0.435852	0.301506	0	1440	29	1	1
9361	120.253883	30.292519	0.422889	0.307779	0	1440	23	0	0
9362	120.112897	30.278365	0.461411	0.290143	480	1020	15	0	0
9363	120.200081	30.315594	0.456219	0.307879	0	1440	28	1	1
9364	120.190902	30.350393	0.458544	0.301488	0	1440	29	0	0
9365	120.160344	30.204507	0.456998	0.293107	0	1440	27	0	0
9366	120.164913	30.133770	0.462410	0.318177	480	1020	28	0	0
9367	120.128072	30.316443	0.447686	0.282823	0	1440	27	2	1
9368	120.094772	30.239320	0.453396	0.296111	0	1440	22	0	0
9369	120.323887	30.178167	0.465029	0.304693	0	1440	29	0	0
9370	120.207375	30.348661	0.442904	0.312851	0	1440	22	1	1
9371	120.244953	30.232670	0.403139	0.290979	0	1440	18	2	1
9372	120.086432	30.280130	0.448200	0.294710	0	1440	29	0	0
9373	120.185067	30.261868	0.466638	0.290941	0	1440	19	2	1
9374	120.236917	30.204555	0.457014	0.302813	0	1440	24	0	0
9375	120.169537	30.275019	0.442821	0.300316	0	1440	22	0	0
9376	120.197703	30.249692	0.431095	0.301650	0	1440	25	0	0
9377	120.151500	30.222419	0.471403	0.308789	0	1440	18	0	0
9378	120.204199	30.292469	0.471838	0.316150	0	1440	20	0	0
9379	120.193629	30.237074	0.418609	0.319132	0	1440	21	1	1
9380	120.156234	30.281595	0.465929	0.280247	0	1440	17	1	1
9381	120.147831	30.314626	0.466717	0.294759	0	1440	29	0	0
9382	120.170557	30.272688	0.449095	0.300853	0	1440	16	2	1
9383	120.254150	30.234856	0.449394	0.279527	0	1440	27	1	1
9384	120.139792	30.287091	0.456175	0.314076	0	1440	18	0	0
9385	120.266597	30.263111	0.434511	0.312721	0	1440	17	0	0
9386	120.300722	30.188357	0.454617	0.302926	0	1440	22	1	1
9387	120.212172	30.284663	0.463564	0.296407	0	1440	29	0	0
9388	120.183115	30.335640	0.454698	0.298210	0	1440	25	1	1
9389	120.169767	30.209853	0.455807	0.290640	0	1440	25	1	1
9390	120.165900	30.290554	0.436026	0.303370	0	1440	17	2	1
9391	120.164604	30.294154	0.472282	0.309617	0	1440	25	0	0
9392	120.153937	30.272911	0.465997	0.287097	0	1440	28	1	1
9393	120.100278	30.231994	0.460426	0.301882	0	1440	27	1	1
9394	120.190249	30.345742	0.430130	0.313923	0	1440	29	2	1
9395	120.176250	30.314980	0.439925	0.305925	0	1440	23	2	1
9396	120.266916	30.214729	0.434450	0.308974	0	1440	26	0	0
9397	120.229328	30.331179	0.437390	0.322702	0	1440	26	0	0
9398	120.262071	30.300580	0.457934	0.324053	0	1440	23	1	1
9399	120.196337	30.281871	0.468343	0.281973	0	1440	23	2	1
9400	120.190367	30.270358	0.425153	0.297928	0	1440	28	1	1
9401	120.118131	30.240706	0.422521	0.308583	0	1440	25	1	1
9402	120.190263	30.270135	0.487017	0.301408	0	1440	16	0	0
9403	120.121885	30.282854	0.467649	0.294866	0	1440	16	2	1
9404	120.184986	30.313160	0.462351	0.291388	480	1020	15	0	0
9405	120.196820	30.168914	0.445251	0.311087	0	1440	19	0	0
9406	120.245641	30.316216	0.432160	0.282789	480	1020	28	0	0
9407	120.114728	30.368755	0.450444	0.306287	0	1440	23	1	1
9408	120.227434	30.144301	0.438239	0.306292	0	1440	23	0	0
9409	120.182549	30.305417	0.448922	0.294968	0	1440	19	2	1
9410	120.204556	30.201314	0.454344	0.294600	480	1020	22	0	0
9411	120.156372	30.330046	0.431348	0.294371	0	1440	25	1	1
9412	120.100792	30.302320	0.431033	0.293446	0	1440	18	1	1
9413	120.271210	30.255463	0.469074	0.287448	0	1440	18	0	0
9414	120.139275	30.279156	0.406372	0.305762	0	1440	26	1	1
9415	120.154715	30.303911	0.440357	0.321393	0	1440	16	1	1
9416	120.164459	30.310750	0.426643	0.299224	0	1440	25	0	0
9417	120.176379	30.269184	0.426730	0.296764	480	1020	20	0	0
9418	120.178305	30.292386	0.406556	0.285704	0	1440	17	0	0
9419	120.227451	30.261681	0.452429	0.314512	0	1440	17	0	0
9420	120.110384	30.242051	0.437897	0.292591	0	1440	21	1	1
9421	120.174937	30.213239	0.443418	0.300480	0	1440	15	0	0
9422	120.275848	30.208019	0.462327	0.297500	0	1440	28	0	0
9423	120.163354	30.380246	0.435625	0.291321	0	1440	21	0	0
9424	120.244911	30.266185	0.442105	0.327098	0	1440	16	0	0
9425	120.186830	30.228108	0.464220	0.313330	0	1440	28	0	0
9426	120.167443	30.244513	0.449293	0.316319	0	1440	25	0	0
9427	120.169266	30.301050	0.426272	0.311889	0	1440	15	1	1
9428	120.196876	30.284000	0.480303	0.283472	0	1440	27	0	0
9429	120.267641	30.189892	0.398260	0.305164	0	1440	28	0	0
9430	120.154396	30.232777	0.444156	0.286910	480	1020	16	0	0
9431	120.163888	30.235081	0.458096	0.278245	0	1440	15	0	0
9432	120.184839	30.235648	0.485795	0.303028	0	1440	18	0	0
9433	120.167490	30.231239	0.461641	0.300592	0	1440	29	0	0
9434	120.284456	30.314968	0.447028	0.289512	0	1440	26	0	0
9435	120.247390	30.307393	0.476529	0.298796	0	1440	19	2	1
9436	120.194679	30.236433	0.443064	0.308706	480	1020	22	0	0
9437	120.156080	30.220003	0.441263	0.299749	0	1440	19	1	1
9438	120.133739	30.268669	0.456942	0.300609	0	1440	17	0	0
9439	120.202327	30.261520	0.437361	0.293940	0	1440	27	1	1
9440	120.170644	30.351131	0.481611	0.311910	0	1440	18	0	0
9441	120.240417	30.208540	0.444316	0.299287	0	1440	19	0	0
9442	120.301673	30.265269	0.458070	0.296033	480	1020	21	0	0
9443	120.166927	30.302851	0.467364	0.296539	0	1440	15	2	1
9444	120.237450	30.319316	0.431330	0.296748	0	1440	28	1	1
9445	120.155783	30.263774	0.448432	0.310344	0	1440	26	2	1
9446	120.282316	30.318986	0.426057	0.320208	0	1440	22	0	0
9447	120.266067	30.364894	0.456534	0.303938	0	1440	18	0	0
9448	120.195115	30.275240	0.428687	0.288500	0	1440	26	0	0
9449	120.222455	30.243921	0.431603	0.302958	0	1440	26	2	1
9450	120.264652	30.205387	0.448422	0.305955	0	1440	27	1	1
9451	120.184963	30.213643	0.466960	0.295437	0	1440	24	2	1
9452	120.213108	30.205147	0.440792	0.300208	0	1440	24	0	0
9453	120.164994	30.185465	0.450002	0.302621	0	1440	15	2	1
9454	120.195629	30.265301	0.465274	0.284021	0	1440	28	0	0
9455	120.272103	30.252662	0.493830	0.304551	0	1440	26	0	0
9456	120.274139	30.302091	0.479491	0.296769	480	1020	26	0	0
9457	120.169152	30.242186	0.426255	0.289005	480	1020	28	0	0
9458	120.251777	30.214928	0.442860	0.301307	0	1440	18	0	0
9459	120.198634	30.311555	0.459126	0.311512	0	1440	22	2	1
9460	120.163157	30.268905	0.440734	0.302904	0	1440	19	0	0
9461	120.147151	30.339795	0.449104	0.323685	0	1440	19	1	1
9462	120.196338	30.272153	0.462275	0.316857	0	1440	20	0	0
9463	120.183059	30.317344	0.462694	0.288071	0	1440	28	1	1
9464	120.258290	30.350978	0.462877	0.307579	0	1440	16	2	1
9465	120.292725	30.233524	0.486110	0.300056	0	1440	23	0	0
9466	120.111451	30.316893	0.454466	0.292104	0	1440	27	0	0
9467	120.109473	30.255633	0.434469	0.300504	0	1440	29	2	1
9468	120.176001	30.216967	0.457979	0.299530	0	1440	19	0	0
9469	120.214482	30.202330	0.454440	0.297425	480	1020	26	0	0
9470	120.231119	30.278015	0.461727	0.296262	0	1440	23	1	1
9471	120.224400	30.350588	0.416699	0.281552	0	1440	24	0	0
9472	120.177129	30.203997	0.419095	0.288467	0	1440	16	0	0
9473	120.224429	30.215282	0.427160	0.306302	0	1440	23	2	1
9474	120.173417	30.326760	0.461061	0.303487	480	1020	17	0	0
9475	120.213311	30.277795	0.463478	0.303556	0	1440	19	2	1
9476	120.336523	30.224748	0.433816	0.302196	0	1440	27	0	0
9477	120.172937	30.210577	0.476450	0.309395	0	1440	17	0	0
9478	120.243396	30.292810	0.425189	0.306259	0	1440	20	0	0
9479	120.239198	30.279149	0.467688	0.296730	0	1440	17	0	0
9480	120.102377	30.224154	0.437713	0.310334	0	1440	16	1	1
9481	120.197727	30.233876	0.452160	0.296381	0	1440	25	1	1
9482	120.109887	30.295772	0.464956	0.293036	0	1440	17	0	0
9483	120.271082	30.338574	0.430752	0.297090	0	1440	18	0	0
9484	120.276837	30.245211	0.437520	0.309037	0	1440	17	1	1
9485	120.239850	30.262005	0.453482	0.301866	0	1440	18	0	0
9486	120.155932	30.310765	0.470099	0.299395	0	1440	15	0	0
9487	120.210646	30.161521	0.430769	0.294870	0	1440	17	2	1
9488	120.149746	30.310988	0.451573	0.293788	0	1440	23	2	1
9489	120.288190	30.233489	0.436323	0.286380	0	1440	28	2	1
9490	120.271839	30.304544	0.464345	0.303663	0	1440	15	1	1
9491	120.172177	30.249926	0.444200	0.306375	0	1440	27	2	1
9492	120.249342	30.289569	0.423207	0.306197	0	1440	29	0	0
9493	120.188828	30.387411	0.445678	0.303719	0	1440	20	1	1
9494	120.229238	30.345175	0.415656	0.301463	0	1440	22	2	1
9495	120.305782	30.328688	0.443508	0.308874	0	1440	17	0	0
9496	120.197022	30.305984	0.472249	0.298240	0	1440	22	0	0
9497	120.164847	30.268081	0.463050	0.288708	0	1440	25	0	0
9498	120.291119	30.229462	0.470330	0.299663	0	1440	16	0	0
9499	120.171815	30.311928	0.444594	0.300539	0	1440	24	0	0
9500	120.196173	30.275553	0.449360	0.288992	480	1020	20	0	0
9501	120.193350	30.253707	0.463223	0.312575	0	1440	27	1	1
9502	120.161360	30.243211	0.455541	0.315868	0	1440	22	2	1
9503	120.219238	30.219561	0.473319	0.306927	0	1440	25	1	1
9504	120.221813	30.133536	0.417694	0.293601	0	1440	16	1	1
9505	120.288929	30.207580	0.443590	0.295233	0	1440	22	0	0
9506	120.253452	30.267693	0.425123	0.298006	0	1440	16	0	0
9507	120.144445	30.317679	0.465289	0.289675	0	1440	29	1	1
9508	120.254099	30.139354	0.427222	0.305572	0	1440	24	2	1
9509	120.217560	30.263891	0.446265	0.304198	0	1440	16	0	0
9510	120.253593	30.232938	0.451288	0.290634	0	1440	24	0	0
9511	120.204484	30.310985	0.465660	0.307082	0	1440	23	1	1
9512	120.225926	30.326565	0.457344	0.286513	0	1440	16	2	1
9513	120.248377	30.205942	0.435022	0.313133	0	1440	27	2	1
9514	120.159108	30.301370	0.449842	0.292540	480	1020	19	0	0
9515	120.211709	30.260928	0.460260	0.309499	0	1440	27	0	0
9516	120.274424	30.301531	0.460458	0.305348	0	1440	29	1	1
9517	120.215250	30.247706	0.411112	0.302140	0	1440	21	1	1
9518	120.154522	30.235500	0.458967	0.295619	0	1440	26	1	1
9519	120.287217	30.271147	0.440955	0.286327	0	1440	25	0	0
9520	120.125976	30.236512	0.413354	0.284632	0	1440	22	0	0
9521	120.172660	30.206307	0.442395	0.298054	0	1440	29	0	0
9522	120.137507	30.184190	0.459184	0.294250	0	1440	28	0	0
9523	120.209948	30.200279	0.442103	0.281777	0	1440	22	2	1
9524	120.245954	30.308922	0.442016	0.300541	480	1020	23	0	0
9525	120.116118	30.210491	0.448206	0.293058	0	1440	24	1	1
9526	120.197756	30.309678	0.419826	0.296919	0	1440	16	0	0
9527	120.199482	30.360509	0.454389	0.287119	0	1440	18	2	1
9528	120.283708	30.263744	0.463327	0.302071	0	1440	24	0	0
9529	120.184707	30.273382	0.444837	0.303808	0	1440	28	2	1
9530	120.222579	30.254289	0.444313	0.300556	0	1440	21	1	1
9531	120.111258	30.325196	0.429260	0.297095	0	1440	20	1	1
9532	120.176755	30.271329	0.463204	0.297790	0	1440	23	2	1
9533	120.289126	30.174029	0.474405	0.296667	0	1440	26	0	0
9534	120.131674	30.289720	0.437415	0.320789	0	1440	23	2	1
9535	120.201992	30.305154	0.472679	0.306123	0	1440	19	0	0
9536	120.203097	30.279284	0.478443	0.302568	0	1440	24	2	1
9537	120.191973	30.276250	0.422286	0.302258	0	1440	23	1	1
9538	120.166001	30.316840	0.438087	0.288699	0	1440	18	2	1
9539	120.185034	30.254118	0.440958	0.292977	0	1440	17	0	0
9540	120.228692	30.352588	0.478615	0.288446	0	1440	17	0	0
9541	120.294434	30.287652	0.447748	0.308416	0	1440	18	2	1
9542	120.160123	30.344281	0.451837	0.289278	0	1440	16	0	0
9543	120.198784	30.264351	0.408769	0.303331	0	1440	17	0	0
9544	120.170594	30.330233	0.473891	0.310844	480	1020	19	0	0
9545	120.196965	30.224707	0.464829	0.307215	0	1440	20	2	1
9546	120.260011	30.230228	0.418587	0.310243	0	1440	15	0	0
9547	120.186721	30.167051	0.445019	0.293665	0	1440	18	0	0
9548	120.237819	30.238323	0.453766	0.317379	0	1440	21	1	1
9549	120.301894	30.297191	0.456352	0.315420	0	1440	27	0	0
9550	120.201493	30.266633	0.440054	0.298972	0	1440	16	0	0
9551	120.208764	30.245619	0.450716	0.307611	480	1020	27	0	0
9552	120.165663	30.211874	0.453645	0.307865	0	1440	20	0	0
9553	120.114138	30.269083	0.443154	0.305528	480	1020	17	0	0
9554	120.217273	30.307910	0.420723	0.306865	0	1440	16	0	0
9555	120.181911	30.319060	0.435921	0.304000	0	1440	28	0	0
9556	120.138379	30.292477	0.438361	0.297818	0	1440	22	1	1
9557	120.175732	30.166736	0.445498	0.292523	0	1440	16	0	0
9558	120.173764	30.266209	0.453506	0.287640	0	1440	15	0	0
9559	120.221373	30.260653	0.472299	0.283690	0	1440	19	0	0
9560	120.182275	30.145471	0.440110	0.295618	480	1020	15	0	0
9561	120.218581	30.264439	0.431891	0.298000	0	1440	23	0	0
9562	120.226509	30.244084	0.478106	0.308421	0	1440	23	1	1
9563	120.230517	30.269684	0.430722	0.282303	0	1440	19	0	0
9564	120.212760	30.321916	0.416474	0.299492	0	1440	21	0	0
9565	120.154800	30.350214	0.449750	0.284003	0	1440	19	0	0
9566	120.190662	30.167918	0.457468	0.302245	0	1440	15	1	1
9567	120.141723	30.261548	0.468287	0.284365	0	1440	18	0	0
9568	120.143165	30.195374	0.453651	0.293154	0	1440	22	0	0
9569	120.232012	30.260865	0.484928	0.315857	0	1440	24	0	0
9570	120.228262	30.309216	0.440761	0.312828	0	1440	17	0	0
9571	120.125577	30.346218	0.429630	0.294564	0	1440	18	2	1
9572	120.165703	30.230005	0.429424	0.305894	480	1020	27	0	0
9573	120.213594	30.214072	0.486208	0.323435	0	1440	20	0	0
9574	120.214679	30.195243	0.454127	0.287194	480	1020	17	0	0
9575	120.171715	30.312793	0.453381	0.319171	0	1440	23	2	1
9576	120.209393	30.230365	0.473724	0.308471	0	1440	28	2	1
9577	120.164627	30.203043	0.463034	0.300180	0	1440	17	0	0
9578	120.169653	30.209765	0.463022	0.304104	0	1440	17	0	0
9579	120.212972	30.190689	0.445972	0.313683	0	1440	15	2	1
9580	120.245018	30.232067	0.453353	0.309466	480	1020	19	0	0
9581	120.266687	30.226162	0.434831	0.308380	0	1440	28	1	1
9582	120.198226	30.250545	0.419295	0.294010	0	1440	22	2	1
9583	120.228655	30.332031	0.424961	0.299400	0	1440	25	0	0
9584	120.146054	30.237548	0.447146	0.299315	0	1440	20	0	0
9585	120.155255	30.309490	0.458010	0.294149	0	1440	19	2	1
9586	120.280872	30.229946	0.452737	0.325367	0	1440	25	0	0
9587	120.203613	30.364493	0.437726	0.291075	0	1440	27	2	1
9588	120.185201	30.275347	0.423820	0.303926	0	1440	23	0	0
9589	120.384822	30.233304	0.480952	0.308923	0	1440	28	0	0
9590	120.199678	30.333064	0.411554	0.293779	0	1440	18	0	0
9591	120.270307	30.224913	0.412196	0.301623	0	1440	25	0	0
9592	120.294509	30.242103	0.446484	0.290967	0	1440	22	2	1
9593	120.237146	30.182656	0.439706	0.302284	480	1020	22	0	0
9594	120.193752	30.256971	0.462992	0.313166	0	1440	27	0	0
9595	120.172677	30.255169	0.452731	0.300459	0	1440	18	1	1
9596	120.195782	30.185462	0.466341	0.291500	0	1440	16	1	1
